"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","500319","A-04-04 14DCC","2875.7","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1998","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","500556","D-11-11 28ACC","979.36","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","DAVE  BUCHLI","59-500591.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500591","D-03-09 18BCC","56.5","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","IMSAMET INC, AN ARIZONA CORPORATION","58-101478.0002","TYPE 2 NON-IRRIGATION GFR","500659","B-01-01 20CBA","152.83","WITHDRAWAL","GROUNDWATER","33","24","48.152","112","23","18.572","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","IMSAMET OF ARIZONA","59-546391.0000","MINERAL EXTRACTION","500659","B-01-01 20CBA","85.97","WITHDRAWAL","GROUNDWATER","33","24","48.152","112","23","18.572","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","MICHAEL SCHUGG","59-500687.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500687","D-02-06 17ABB","50.76","WITHDRAWAL","GROUNDWATER","33","15","48","111","45","50","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","","59-519134.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500717","A-01-01 30AAD","266.45","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","1998","K & D FARMS","59-500865.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500865","D-06-07 07DCD","211.53","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","DWIGHT B LEISTER JR","58-103643.0000","IRRIGATION USE","500878","B-01-02 21ABB","552.04","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1998","VALLE VERDE WATER COMPANY","56-000228.0000","SMALL MUNICIPAL PROVIDER","500951","D-23-13 25ABA","12.18","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","AZ BOARD OF REGENTS","59-086362.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","500957","D-15-15 33ADB","139","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PRESCOTT AMA","PRESCOTT AMA","UPPER AGUA FRIA","1998","BRADSHAW WATER COMPANY INC","56-003019.0000","SMALL MUNICIPAL PROVIDER","501033","B-14-01 34BBB","1.09","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","RAINBOW VALLEY","1998","INTER INVEST PARTNERSHIP XI","58-101122.0001","IRRIGATION USE","501246","C-02-01 30DDD","272.04","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER MNPCCP","501247","B-02-01 26AAA","1100","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","D N D NEFFSON COMPANY","58-112459.0000","TYPE 2 NON-IRRIGATION GFR","501251","D-13-13 24BDA","46.61","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","CITY OF AVONDALE","56-002003.0000","LARGE MUNICIPAL PROVIDER MNPCCP","501288","B-02-01 23DDD","1279.2","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1998","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","501336","D-07-06 35AAD","436","WITHDRAWAL","GROUNDWATER","32","46","27","111","41","16","57"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","1998","RUTH FISHER SCHOOL","59-501391.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","501391","B-02-06 28AAC","42.92","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PINAL AMA","PINAL AMA","ELOY","1998","SHIFLET, HAZEL W","58-101393.0001","IRRIGATION USE","501562","D-06-08 04ADC","160.44","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","FISSELL JAMES C. & SUSAN Z.","58-114564.0001","TYPE 2 NON-IRRIGATION GFR","501580","D-13-15 33DDA","6.4","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","JAMES C. & SUSAN Z. FISSELL","58-160047.0001","IRRIGATION USE","501580","D-13-15 33DDA","13.08","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","METRO DOMESTIC WID","56-000349.0000","LARGE MUNICIPAL PROVIDER","501604","D-12-13 33BCC","466.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","1998","CHINO VALLEY SCHOOL (DEL RIO)","59-501609.0001","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","501609","B-16-02 16DDD","43.6","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","CITY OF PHOENIX","56-002030.0000","LARGE MUNICIPAL PROVIDER","501643","A-03-04 03BAA","45.01","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","COUNTRY CLUB OF GREEN VALLEY INC.","58-101735.0000","TYPE 2 NON-IRRIGATION GFR","501760","D-18-13 02DCA","610","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","501892","B-01-01 17AAA","893.05","WITHDRAWAL","GROUNDWATER","33","26","3","112","22","55","56"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1998","VALLE VERDE WATER COMPANY","56-000228.0000","SMALL MUNICIPAL PROVIDER","502001","D-23-13 25BDD","78.09","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","1998","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502060","D-09-07 27ADA","183","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","ELOY","1998","DU-BROOK INVESTMENTS","58-150105.0002","TYPE 1 GFR","502062","D-06-07 24CDD","37.21","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502179","D-14-15 02DDA","217.7","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502180","D-14-15 14DAD","1069","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CITY OF TUCSON/TUCSON WATER","56-000001.0000","LARGE MUNICIPAL PROVIDER","502181","D-16-15 23CCC","98.1","WITHDRAWAL","GROUNDWATER","32","1","11.23","110","47","27.4","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502202","A-01-06 26BAD","1863.26","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","1998","ROOSEVELT WATER CONSERVATION DISTRICT","57-002518.0000","IRRIGATION DISTRICT (SW & GW)","502203","A-01-06 26BAD","1626.23","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1998","STEWERT TITLE","58-108171.0001","TYPE 2 NON-IRRIGATION GFR","502259","D-20-13 13AAC","3.21","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","BICKMAN, JOSEPH D AND BETTY","58-115082.0002","IRRIGATION USE","502350","B-03-01 08ABB","133.4","WITHDRAWAL","GROUNDWATER","33","37","21.77","112","23","6.16","58"
"PINAL AMA","PINAL AMA","ELOY","1998","VANDERSLICE, ELEANOR","58-112719.0001","IRRIGATION USE","502442","D-06-06 28ACC","29.98","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","WOOTTON JAMES C. & DIANE M.","58-109720.0001","TYPE 1 GFR","502533","D-14-15 02ACC","109.38","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PINAL AMA","PINAL AMA","ELOY","1998","CENTRAL ARIZONA IRRIGATION & DRAINAGE DISTRICT","57-001101.0000","IRRIGATION DISTRICT (SW & GW)","502571","D-09-07 36DDD","275","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","1998","RIO RICO UTILITIES INC.","56-000041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","502579","D-22-13 05ABD","654.07","WITHDRAWAL","GROUNDWATER","31","32","53","111","1","52","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","LIVINGSTON PETER ARTHUR","58-109652.0003","TYPE 2 NON-IRRIGATION GFR","502740","D-14-15 01ABC","2.8","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","502752","A-03-02 17BCC","0.12","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","1998","MARICOPA STANFIELD IRRIGATION","57-001103.0000","IRRIGATION DISTRICT (SW & GW)","502756","D-05-04 34DDC","1244.39","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","K&V WATER COMPANY","56-000116.0000","SMALL MUNICIPAL PROVIDER","502836","D-13-15 32CAB","5.08","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CORONADO NATL FOREST SERVICE","59-503058.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","503021","D-11-14 33CBB","5.3","WITHDRAWAL","GROUNDWATER","32","25","48","110","55","33.9","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","CITY OF GOODYEAR","56-002019.0000","LARGE MUNICIPAL PROVIDER","503175","B-01-01 30ACD","0.61","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CROSSROADS PARK, LLC","56-000200.0000","SMALL MUNICIPAL PROVIDER","503251","D-14-14 02BBA","49.69","WITHDRAWAL","GROUNDWATER","32","14","59.8","110","53","21","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","VALLEY UTILITIES WATER COMPANY","56-002047.0000","LARGE MUNICIPAL PROVIDER MNPCCP","503273","B-02-01 11DCD","184.1","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","1998","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503290","D-11-10 13AAA","1524.1","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503291","D-12-12 21CAD","304.84","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","WOOTTON JAMES C. & DIANE M.","58-109720.0001","TYPE 1 GFR","503670","D-14-15 02DBD","9.142","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"JOSEPH CITY INA","JOSEPH CITY INA","JOSEPH CITY","1998","BRENDA  BURROUGHS","60-200010.0001","IRRIGATION USE","503847","A-17-20 07CCC","0.8","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"JOSEPH CITY INA","JOSEPH CITY INA","JOSEPH CITY","1998","BRENDA  BURROUGHS","60-200010.0001","IRRIGATION USE","503848","A-17-20 07BBB","0.2","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","CORTARO-MARANA IRRIGATION DIST","57-000035.0000","IRRIGATION DISTRICT (SW & GW)","503931","D-12-12 16BDD","896.76","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","","56-000088.0000","LARGE MUNICIPAL PROVIDER","503963","D-14-16 05CAD","88.68","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","1998","DOUGLAS CITY OF","60-203060.0000","NON-IRRIGATION USE","504004","D-24-28 07CDC","174.3","WITHDRAWAL","GROUNDWATER","","","","","","","60"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","BUCKEYE WATER CONSERVATION & DRAINAGE DISTRICT.","57-002503.0000","IRRIGATION DISTRICT (SW & GW)","504164","C-01-04 12CBD","131","WITHDRAWAL","GROUNDWATER","33","21","8.28","112","36","59.04","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","KAI HERBERT","58-109169.0000","IRRIGATION USE","504198","D-12-12 08ABD","739.3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","1998","CITY OF TOLLESON","56-002044.0000","LARGE MUNICIPAL PROVIDER MNPCCP","504249","A-01-01 09BAC","81.07","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","TOWN OF ORO VALLEY WATER UTILITY","56-000368.0000","LARGE MUNICIPAL PROVIDER","504285","D-12-13 13ADD","114.95","WITHDRAWAL","GROUNDWATER","32","23","21.54","110","57","41.24","56"
"PINAL AMA","PINAL AMA","AGUIRRE VALLEY","1998","SILVERBELL IRRIGATION AND DRAINAGE DIST","56-001105.0000","SMALL MUNICIPAL PROVIDER","504371","D-10-06 23BCC","8.06","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","1998","HALCYON ACRES NO. 2","56-000099.0000","SMALL MUNICIPAL PROVIDER","504418","D-14-15 15DCD","19.5","WITHDRAWAL","GROUNDWATER","32","12","26","110","47","42","56"
